Wavelength,AREF_Mean,AREF_1,AREF_2,AREF_3,AREF_4,AREF_5,AREF_6,AREF_7,AREF_8,AREF_9,AREF_10,AREF_11,AREF_12,AREF_13,AREF_14,AREF_15,AREF_16,AREF_17,AREF_18,AREF_19,AREF_20,AREF_21,AREF_22,AREF_23,AREF_24,RREF_Mean,RREF_1,RREF_2,RREF_3,RREF_4,RREF_5,RREF_6,RREF_7,RREF_8,RREF_9,RREF_10,RREF_11,RREF_12,RREF_13,RREF_14,RREF_15,RREF_16,RREF_17
1.526,0.4625380358333333,0.39873889,0.46594173,0.48143509,0.60860157,0.56054753,0.49502811,0.65417087,0.70416468,0.28589639,0.30060369,0.69215673,0.58737844,0.40960476,0.40190265,0.40070796,0.27377295,0.43009329,0.37915024,0.44659469,0.29175049,0.34293541,0.36554679,0.43668681,0.6875031,0.4506791493333333,0.44056684,0.45362121,0.47540602,0.61208433,0.73725861,0.51629072,0.62782341,0.66053224,0.35670936,,0.27599227,0.42358196,0.35476059,0.29009366,0.23616317,0.29930285,
1.527,0.46352136916666664,0.40035433,0.46749192,0.48278984,0.60920984,0.56161743,0.49611843,0.65473807,0.70513004,0.28783768,0.30237713,0.69224936,0.58765429,0.41029432,0.40287751,0.40131816,0.27466351,0.43091017,0.38018581,0.44745055,0.29300493,0.34377652,0.36621973,0.43800676,0.68823653,0.45152588066666666,0.44237643,0.45426285,0.47612199,0.61261654,0.73767889,0.51694667,0.62833631,0.66086549,0.35837305,,0.27664936,0.42441776,0.35564038,0.29110828,0.23702422,0.30046999,
1.528,0.4644859441666667,0.40197647,0.46902177,0.4841572,0.60981518,0.5626834,0.49722078,0.65527201,0.70607901,0.28972185,0.30416822,0.69231474,0.58791083,0.41094372,0.40383482,0.40190735,0.27549863,0.43171424,0.38122499,0.44829121,0.2941854,0.34464231,0.36685094,0.43934113,0.68888646,0.452372674,0.44417083,0.45490119,0.47683421,0.61314571,0.738096,0.51760322,0.62885529,0.66119421,0.36004215,,0.27731258,0.42525166,0.35651955,0.2921297,0.23789205,0.30164176,
1.529,0.4654178812499999,0.40360239,0.47052845,0.48551497,0.61041325,0.56374586,0.49831921,0.65577203,0.70697474,0.2914595,0.30598319,0.69230717,0.5881325,0.41147593,0.40476239,0.40242258,0.27626497,0.43252051,0.38225535,0.44913509,0.29529178,0.34552795,0.36745951,0.44069794,0.68946189,0.45322025,0.44594997,0.45553616,0.47754258,0.61367178,0.73851055,0.51826102,0.62938136,0.66151839,0.36172682,,0.27798158,0.42608353,0.35739788,0.29315844,0.23876584,0.30281785,
1.53,0.46634108958333353,0.40522671,0.47201097,0.48684335,0.61099935,0.56480533,0.49939513,0.65623736,0.70787859,0.2932429,0.30782545,0.69230425,0.58835,0.41202584,0.40565163,0.40295032,0.27695888,0.43333817,0.38325983,0.45000067,0.29633188,0.34642363,0.3680689,0.44207895,0.68997806,0.4540691486666667,0.44771406,0.45616767,0.4782469,0.61419469,0.73892313,0.51892054,0.62991512,0.66183823,0.3634347,,0.27865598,0.42691317,0.35827526,0.29419473,0.23964503,0.30399802,
1.531,0.4672665841666667,0.4068419,0.47346976,0.4881292,0.6115694,0.56586236,0.500431,0.6566658,0.70883089,0.29517823,0.30969357,0.69233406,0.58856666,0.41264409,0.40649912,0.40352523,0.27758819,0.43416873,0.38421881,0.45090333,0.29732147,0.34731638,0.36870438,0.44347978,0.69045568,0.45491994866666663,0.44946364,0.45679587,0.47894734,0.6147145,0.73933429,0.51958197,0.63045716,0.66215396,0.36517143,,0.27933556,0.42774084,0.35915187,0.29523867,0.24052967,0.30518246,
1.5319999,0.46817819,0.40843764,0.47490487,0.48936704,0.61212063,0.566917,0.50141215,0.65705347,0.70976788,0.29708436,0.31157869,0.6923793,0.58878541,0.41325995,0.40730608,0.40408891,0.27817059,0.43500534,0.38511261,0.45185211,0.29828158,0.34819236,0.36938992,0.44488981,0.69091886,0.455772552,0.45119753,0.45742059,0.47964367,0.6152311,0.73974431,0.52024496,0.63100749,0.66246575,0.3669396,,0.28001964,0.42856631,0.36002746,0.29628956,0.24141963,0.30637068,
1.533,0.46906489916666677,0.4100039,0.47631752,0.49056059,0.61265254,0.5679695,0.50232977,0.65739596,0.71063739,0.29883811,0.31346697,0.69244945,0.58897984,0.41382957,0.40807879,0.4045901,0.27873126,0.43583617,0.38592681,0.45284936,0.29923695,0.34904143,0.37014627,0.44629589,0.69139344,0.45662701200000005,0.45291424,0.45804191,0.48033601,0.61574459,0.74015361,0.52090931,0.63156599,0.66277391,0.36874077,,0.28070793,0.42938977,0.36090216,0.29734674,0.24231532,0.30756292,
1.534,0.4699444879166667,0.41153151,0.47770989,0.49172014,0.61316657,0.56901956,0.50318098,0.6576907,0.71151835,0.30063087,0.31534073,0.69251037,0.58917576,0.4144063,0.40882653,0.40510076,0.27929762,0.43664771,0.38665602,0.45389006,0.30021164,0.34986019,0.37098816,0.44768429,0.691903,0.45748284266666667,0.4546102,0.45865971,0.48102424,0.61625504,0.74056214,0.52157438,0.63213205,0.66307861,0.37057453,,0.28139994,0.43021122,0.36177579,0.29840901,0.24321684,0.30875894,
1.535,0.47083662500000006,0.41301522,0.47908664,0.49286005,0.61366647,0.57006681,0.50396913,0.65793961,0.71246439,0.30263937,0.31718329,0.69258332,0.58942032,0.41505527,0.40955985,0.4056589,0.27989417,0.43743038,0.38730782,0.45496389,0.30122554,0.35065511,0.3719224,0.44904485,0.6924662,0.45833938733333335,0.45628092,0.45927384,0.48170823,0.61676246,0.74096984,0.52223969,0.63270462,0.66337991,0.37243944,,0.28209534,0.43103051,0.3626481,0.29947519,0.24412417,0.30995855,
1.536,0.4717226204166667,0.41445577,0.48045605,0.49399555,0.61415762,0.57111126,0.50470299,0.65815079,0.71339273,0.30460259,0.31898385,0.69266766,0.58965856,0.4156878,0.4102886,0.40619984,0.28053829,0.43818265,0.38790303,0.4560582,0.30229145,0.35144278,0.37294698,0.45037389,0.69309396,0.45919620133333333,0.45792177,0.45988449,0.48238823,0.61726701,0.74137682,0.52290493,0.6332826,0.66367793,0.3743338,,0.28279421,0.43184787,0.36351928,0.30054465,0.24503741,0.31116202,
1.5369999,0.4725904700000001,0.41585863,0.48182815,0.49513927,0.61464643,0.57215238,0.50539345,0.65833777,0.71423072,0.30637187,0.32073846,0.69276011,0.58983082,0.41622895,0.4110193,0.4066827,0.28123853,0.43891165,0.38847095,0.45716003,0.30341268,0.35224622,0.37405056,0.45167336,0.69378829,0.46005235666666666,0.45952737,0.46049145,0.48306406,0.61776865,0.74178261,0.52356952,0.63386452,0.66397262,0.37625405,,0.28349665,0.43266311,0.364389,0.30161664,0.24595599,0.31236911,
1.538,0.47346770333333327,0.41723421,0.48321447,0.49630091,0.61514032,0.57319021,0.50605303,0.65851778,0.71507984,0.30817509,0.32245237,0.6928528,0.59000063,0.41677183,0.41175473,0.40717098,0.28199649,0.43963239,0.38904402,0.45825881,0.30458438,0.35309079,0.37521407,0.45295107,0.69454366,0.46090738066666664,0.46109411,0.46109498,0.48373598,0.61826754,0.74218714,0.52423334,0.63444901,0.6642639,0.37819669,,0.28420317,0.43347639,0.36525747,0.30269128,0.24687958,0.31358013,
1.539,0.47436814541666666,0.41859499,0.48462501,0.49748647,0.61564696,0.57422471,0.50669372,0.65870851,0.71599567,0.31014711,0.32413712,0.69296336,0.59017211,0.41733658,0.41249311,0.40767059,0.28280902,0.44036418,0.3896507,0.45934662,0.30579394,0.35399845,0.37641108,0.45421734,0.69534814,0.46176058266666675,0.46261948,0.46169505,0.484404,0.61876369,0.74258989,0.52489603,0.63503462,0.66455173,0.38015661,,0.2849144,0.43428758,0.36612454,0.3037686,0.24780741,0.31479511,
1.54,0.47528158208333354,0.41995394,0.48606679,0.49869898,0.61617434,0.57525593,0.50732642,0.65892547,0.71690297,0.3120954,0.32580933,0.69308197,0.59035265,0.41789994,0.41322872,0.40817159,0.28367138,0.44112709,0.39031005,0.46041873,0.30702347,0.35498342,0.3776103,0.45548314,0.69618595,0.4626114386666667,0.46410364,0.46229175,0.48506808,0.61925697,0.74299043,0.52555716,0.63562012,0.66483599,0.38212821,,0.28563088,0.43509656,0.36699015,0.30484897,0.24873868,0.31601399,
1.541,0.47619496416666657,0.42132333,0.48754311,0.49993947,0.61673069,0.57628453,0.50796103,0.65917951,0.71773934,0.31386575,0.32748821,0.6931957,0.59053242,0.41840988,0.41395321,0.40863156,0.28457987,0.44193888,0.39102891,0.46147391,0.30825284,0.35604995,0.37877864,0.45675856,0.69703984,0.4634599679999999,0.46555027,0.46288529,0.48572847,0.6197474,0.74338835,0.52621663,0.63620484,0.66511667,0.38410679,,0.28635347,0.43590346,0.3678546,0.30593309,0.24967296,0.31723723,
1.5420001,0.47712190208333327,0.42271236,0.48905212,0.5012064,0.61732322,0.57731092,0.5086059,0.65947604,0.71857494,0.31566167,0.32919204,0.69329655,0.59070283,0.41892514,0.41465655,0.40909219,0.28553227,0.442812,0.39180082,0.46251312,0.30946115,0.35719067,0.37988311,0.45805085,0.69789279,0.46430618066666657,0.46696573,0.46347573,0.4863852,0.62023491,0.74378324,0.52687401,0.63678819,0.66539377,0.38608778,,0.28708255,0.43670815,0.36871776,0.30702117,0.25060976,0.31846476,
1.543,0.4780757737499999,0.42412686,0.49058717,0.50249559,0.61795801,0.5783357,0.5092684,0.65981466,0.719441,0.31769305,0.33093607,0.69337964,0.59088904,0.41951409,0.41532874,0.40961808,0.2865274,0.44375208,0.3926076,0.46353951,0.31062949,0.35838735,0.3808952,0.45936409,0.69872975,0.4651503686666667,0.46835908,0.46406308,0.48703811,0.62071925,0.74417454,0.52752924,0.63737005,0.66566724,0.38806808,,0.28781828,0.43751046,0.36957964,0.30811319,0.2515488,0.31969649,
1.544,0.4790320516666667,0.4255693,0.49213853,0.50380033,0.61863881,0.57935971,0.50995535,0.66019005,0.72029698,0.31968972,0.33273095,0.69345754,0.59107113,0.42008463,0.41596231,0.41012737,0.28756422,0.44475764,0.39342365,0.46455833,0.31174371,0.35961393,0.38179532,0.46069989,0.69953984,0.46599339866666667,0.46974194,0.46464747,0.48768741,0.6212005,0.74456209,0.52818239,0.63795072,0.66593719,0.39004731,,0.28856072,0.43831059,0.37044048,0.30920902,0.25249043,0.32093272,
1.545,0.4799641587499999,0.42703778,0.49369347,0.50510937,0.61936575,0.58038348,0.51067269,0.66059381,0.72104645,0.3214564,0.33457953,0.69349098,0.59120864,0.42056447,0.41655317,0.41054577,0.28863865,0.44581968,0.39422083,0.46557528,0.31279543,0.36083922,0.38257557,0.46205696,0.70031643,0.46683591466666663,0.47112617,0.4652288,0.48833284,0.62167829,0.74494559,0.52883357,0.63853049,0.66620362,0.39202595,,0.28930923,0.43910834,0.37130013,0.31030771,0.25343484,0.32217315,
1.546,0.4808934570833334,0.42852792,0.49523965,0.5064081,0.62013531,0.58140773,0.51142615,0.66101658,0.72179961,0.32324812,0.33647782,0.69351745,0.59133512,0.42104617,0.41710278,0.41096362,0.28974262,0.44692412,0.3949753,0.46659696,0.3137843,0.36203274,0.38324335,0.46343318,0.70105827,0.46767905400000004,0.4725242,0.46580705,0.48897454,0.62215263,0.74532503,0.52948344,0.63910997,0.66646671,0.394007,,0.29006314,0.43990394,0.37215886,0.31140846,0.25438285,0.32341799,
1.5470001,0.48182591625,0.43003258,0.49676576,0.50767815,0.62093937,0.58243251,0.51222104,0.66145021,0.72266376,0.32526422,0.33841375,0.69350016,0.59141177,0.42153686,0.41761783,0.41137716,0.29086185,0.44805321,0.39567208,0.46762925,0.3147172,0.363168,0.38382083,0.46482545,0.70176899,0.46852362733333325,0.47394681,0.46638209,0.48961234,0.6226235,0.74570042,0.53013259,0.63968951,0.66672647,0.39599341,,0.29082128,0.44069737,0.3730166,0.31250998,0.25533503,0.32466701,
1.548,0.4827496437499999,0.43154356,0.49826342,0.50889903,0.62176591,0.58345771,0.51306164,0.66188914,0.72352779,0.32727116,0.34036914,0.69349247,0.59150189,0.42202672,0.41810995,0.41179773,0.29197639,0.44918841,0.39630836,0.46867701,0.31560794,0.36422604,0.38434359,0.46623069,0.70245576,0.46937027600000014,0.47540301,0.46695367,0.49024609,0.62309062,0.74607193,0.53078163,0.64026928,0.66698295,0.39798799,,0.29158226,0.44148865,0.37387338,0.31361091,0.25629184,0.32591993,
1.549,0.48364996500000007,0.43305305,0.4997285,0.51005125,0.62260014,0.58448333,0.51395112,0.66233146,0.72430247,0.32910326,0.34232304,0.69349682,0.59162474,0.42242557,0.41859418,0.41221154,0.29306325,0.45031342,0.39689431,0.46974373,0.31647554,0.36519775,0.38485599,0.46764636,0.70312834,0.47021971399999996,0.47689998,0.46752182,0.4908759,0.62355417,0.74643993,0.5314315,0.64084947,0.66723627,0.39999285,,0.29234484,0.44227815,0.37472954,0.31471044,0.25725386,0.32717699,
1.55,0.48454109458333344,0.43455377,0.50116003,0.51111871,0.62342554,0.58550841,0.51489007,0.66277826,0.72507918,0.33094862,0.34425306,0.69349253,0.59174609,0.42283174,0.41908607,0.41262546,0.29409865,0.4514156,0.39745045,0.47083023,0.31734091,0.36608306,0.38540435,0.46906897,0.70379651,0.4710718733333333,0.47844136,0.46808627,0.49150166,0.62401396,0.74680454,0.5320825,0.64142966,0.66748637,0.40200713,,0.29310751,0.44306582,0.37558496,0.31580752,0.25822103,0.32843781,
1.551,0.4854498070833333,0.43604091,0.50256103,0.51209289,0.62422627,0.58653259,0.51587671,0.66323316,0.72594064,0.33305946,0.34614068,0.69346458,0.59192687,0.42340219,0.41959918,0.41309845,0.29506338,0.45248872,0.39800394,0.47193536,0.31822464,0.36689052,0.38603005,0.47049472,0.70446843,0.4719267313333333,0.48002842,0.46864715,0.49212345,0.62447017,0.74716628,0.53273505,0.64200956,0.66773337,0.40402836,,0.29386917,0.44385201,0.3764399,0.31690198,0.25919342,0.32970268,
1.552,0.48635203916666675,0.43751174,0.50393635,0.51297504,0.62498832,0.58755499,0.51690519,0.6637004,0.72679555,0.33515763,0.34797266,0.69343978,0.59211028,0.42396951,0.42014214,0.41356561,0.29594591,0.45353281,0.39858302,0.47305512,0.31914347,0.36763456,0.38676238,0.4719176,0.70514888,0.4727834973333333,0.48165831,0.46920437,0.49274123,0.62492275,0.74752533,0.53338879,0.64258832,0.66797721,0.40605089,,0.29462865,0.4446367,0.37729436,0.31799355,0.26017058,0.33097142,
1.553,0.48723175833333326,0.43896618,0.50529206,0.51377791,0.62570155,0.58857483,0.51796621,0.66418356,0.7275849,0.33698037,0.34974393,0.69344586,0.59229201,0.42444894,0.42071694,0.41396844,0.29674575,0.45455435,0.39921191,0.4741835,0.32010838,0.3683331,0.38761342,0.47332978,0.70583832,0.47364103400000007,0.48332444,0.46975788,0.49335489,0.62537169,0.74788195,0.53404325,0.64316523,0.66821796,0.40806708,,0.29538506,0.44541988,0.37814817,0.31908223,0.26115191,0.33224389,
1.554,0.4881114229166667,0.44040716,0.50663471,0.514525,0.62636071,0.5895918,0.51904768,0.6646843,0.72838449,0.33881426,0.35145879,0.69344628,0.5924747,0.42492831,0.42131859,0.41437441,0.29747409,0.45556507,0.39990693,0.47531408,0.32112402,0.36900541,0.38857701,0.47472256,0.70653379,0.474498194,0.48501706,0.47030795,0.49396452,0.6258173,0.74823642,0.53469765,0.64373976,0.66845572,0.41006935,,0.29613805,0.44620165,0.37900147,0.32016852,0.26213714,0.33352035,
1.5549999,0.4890007520833333,0.44183874,0.50796938,0.51524675,0.62696451,0.59060556,0.52013552,0.66520154,0.72924042,0.34092465,0.35312825,0.69331604,0.59265661,0.42541569,0.42193621,0.41479012,0.29815084,0.45657843,0.40067449,0.47644016,0.32218865,0.36966944,0.38963065,0.47608608,0.70722932,0.47535324866666673,0.48672256,0.47085446,0.4945699,0.62625962,0.74858868,0.53535092,0.64431131,0.66869044,0.41204968,,0.29688707,0.4469817,0.3798539,0.32125244,0.26312554,0.33480051,
1.556,0.4898904804166668,0.44326666,0.50930017,0.51597703,0.62751591,0.59161639,0.52121562,0.66573179,0.73008627,0.34303179,0.35476932,0.69317597,0.59283525,0.42590022,0.42255551,0.41520438,0.29880166,0.45760795,0.40151194,0.47755727,0.32329664,0.37034142,0.39074162,0.47741193,0.70791882,0.4762049046666666,0.48842651,0.47139764,0.49517104,0.62669891,0.74893892,0.53600198,0.64487964,0.66892225,0.41400304,,0.29763216,0.44776002,0.38070545,0.32233435,0.26411703,0.33608463,
1.557,0.4907617075,0.44469622,0.51062912,0.51674777,0.62802005,0.59262437,0.52227491,0.666269,0.73082507,0.34486225,0.35640088,0.69302386,0.59297198,0.4263598,0.423161,0.41558883,0.29945299,0.45866379,0.40240872,0.47866306,0.32443967,0.37103501,0.39187217,0.47869346,0.708597,0.4770517993333334,0.49011418,0.47193751,0.49576774,0.62713522,0.74928689,0.53664976,0.64544469,0.66915113,0.41592664,,0.29837334,0.44853622,0.38155577,0.32341418,0.26511121,0.33737251,
1.558,0.4916346525,0.44613215,0.51195669,0.51758558,0.62848365,0.59362948,0.52330256,0.66680551,0.73156315,0.34668797,0.35804161,0.6928736,0.59310615,0.42682195,0.42373878,0.41597021,0.30012837,0.45975128,0.40334898,0.47975823,0.32560924,0.37176153,0.39298594,0.47992739,0.70926166,0.4778929766666666,0.49177346,0.47247392,0.4963598,0.62756878,0.74963254,0.53729326,0.64600617,0.66937715,0.41782117,,0.29911059,0.44931003,0.38240454,0.32449159,0.26610774,0.33866391,
1.559,0.49253119333333356,0.44757849,0.51328266,0.51850891,0.62891394,0.59463215,0.52429128,0.66733283,0.73238754,0.34878165,0.35970837,0.69274503,0.59323609,0.42736018,0.42427823,0.41642293,0.30084574,0.46087044,0.4043144,0.4808467,0.32679856,0.37253055,0.39405307,0.48111463,0.70991427,0.47872827799999995,0.49339738,0.47300702,0.49694723,0.62799984,0.74997556,0.53793186,0.64656419,0.66960031,0.41969112,,0.29984438,0.45008135,0.38325164,0.32556659,0.26710662,0.33995908,
1.5599999,0.4934293954166667,0.4490371,0.51460499,0.51952624,0.62931758,0.59563196,0.52523661,0.66784167,0.73321456,0.35088438,0.36141342,0.69261354,0.59336156,0.42789632,0.4247728,0.4168787,0.30161536,0.462015,0.40528533,0.48193428,0.32800272,0.37334964,0.39505199,0.48225948,0.71056026,0.4795576833333334,0.494984,0.47353655,0.49752983,0.62842828,0.75031573,0.53856492,0.64711827,0.66982055,0.42154235,,0.30057478,0.45084977,0.38409674,0.32663855,0.2681073,0.34125763,
1.561,0.4943025566666666,0.45050874,0.51592183,0.52063531,0.62970078,0.59662867,0.52613825,0.66832322,0.73395962,0.35276371,0.36316484,0.69241536,0.593431,0.4283146,0.4252212,0.41725072,0.30243948,0.46317387,0.40624338,0.48302856,0.32922018,0.3742252,0.39597279,0.48337105,0.711209,0.480382018,0.49653798,0.47406256,0.49810764,0.62885427,0.75065273,0.53919226,0.64766824,0.67003793,0.42338255,,0.30130228,0.45161539,0.38493979,0.32770738,0.26910949,0.34255978,
1.562,0.4951758608333332,0.45199171,0.51723087,0.52182251,0.63006878,0.59762156,0.52699906,0.66876906,0.73470038,0.35463974,0.3649644,0.69221687,0.59349954,0.42873096,0.42562693,0.41762263,0.30331206,0.46433163,0.40717226,0.48413619,0.3304517,0.37516132,0.39681703,0.48446143,0.71187204,0.4812021133333334,0.49806795,0.47458482,0.49868059,0.62927777,0.75098628,0.53981358,0.64821333,0.67025244,0.42521864,,0.30202711,0.45237803,0.38578063,0.32877263,0.27011257,0.34386533,
1.563,0.49606601958333335,0.4534826,0.51853013,0.52306485,0.63042593,0.59860969,0.52782458,0.66917205,0.73547947,0.35669562,0.36680827,0.69208992,0.5935747,0.42921075,0.42599756,0.41804218,0.30422103,0.46547166,0.40805939,0.4852609,0.33170003,0.37616003,0.39759669,0.48554483,0.71256161,0.48201887466666676,0.49958485,0.47510317,0.49924856,0.62969851,0.75131619,0.5404287,0.64875287,0.67046398,0.42705643,,0.30274951,0.45313752,0.38661903,0.32983401,0.27111575,0.34517404,
1.564,0.4969566212499999,0.45497704,0.51981908,0.52433383,0.63077605,0.59959275,0.52862239,0.66952711,0.73626328,0.35875833,0.36868855,0.69196981,0.59365225,0.42969462,0.42634311,0.41846594,0.30515164,0.46657974,0.40889683,0.48640141,0.33296898,0.37722102,0.39833137,0.48663607,0.71328771,0.48283339866666675,0.50110012,0.47561762,0.49981174,0.63011646,0.75164229,0.54103774,0.64928627,0.67067248,0.42890078,,0.30346993,0.45389405,0.38745517,0.33089158,0.27211854,0.34648621,
1.5650001,0.4978342408333334,0.45646936,0.52109814,0.52559817,0.63112259,0.60057008,0.52939999,0.66983098,0.73698771,0.36062944,0.37059352,0.69188666,0.59376228,0.43012074,0.42667362,0.41886446,0.30608955,0.46764636,0.40968114,0.48754856,0.33426082,0.37834072,0.39904371,0.48774782,0.71405536,0.48364624733333333,0.50262201,0.47612804,0.50037009,0.63053137,0.75196451,0.54164046,0.64981288,0.67087799,0.43075433,,0.30418843,0.45464757,0.38828894,0.33194518,0.27312025,0.34780166,
1.566,0.49870681874999995,0.45795369,0.52236909,0.52682877,0.63146895,0.60154164,0.53016418,0.67008311,0.73770678,0.36248866,0.37251008,0.69180268,0.59387165,0.43053827,0.4269971,0.41925263,0.30702445,0.46866956,0.41041353,0.48868483,0.33557516,0.37951219,0.39975503,0.48888892,0.7148627,0.4844576493333333,0.50415492,0.47663429,0.50092357,0.63094294,0.75228286,0.54223669,0.65033227,0.67108029,0.43261847,,0.304905,0.45539802,0.38912034,0.33299467,0.2741203,0.34912011,
1.567,0.49958789458333336,0.45942521,0.52363539,0.52800286,0.63181877,0.60250771,0.53092027,0.67028522,0.73845869,0.36458573,0.37442636,0.69172966,0.59398228,0.43096295,0.42731807,0.41967613,0.30795237,0.46965611,0.41109973,0.48978564,0.33690837,0.38072574,0.40048209,0.49006373,0.71570039,0.48526781733333324,0.50569952,0.47713649,0.50147247,0.63135105,0.75259751,0.54282659,0.65084428,0.67127943,0.43449402,,0.30561978,0.45614561,0.38994959,0.33404025,0.2751188,0.35044187,
1.568,0.5004633666666666,0.46087939,0.52490073,0.52910537,0.63217527,0.60346884,0.5316714,0.67044169,0.73921496,0.36670727,0.37633184,0.69165576,0.59409285,0.43138936,0.42763665,0.42010683,0.30887529,0.47061935,0.41174895,0.49082127,0.33825216,0.38196838,0.40123427,0.49127072,0.7165522,0.48607628,0.50725192,0.47763458,0.50201678,0.63175535,0.75290853,0.54340988,0.65134853,0.67147529,0.43638021,,0.30633244,0.4568902,0.3907766,0.33508164,0.27611569,0.35176656,
