Wavelength,AREF_Mean,AREF_1,AREF_2,AREF_3,AREF_4,AREF_5,AREF_6,AREF_7,AREF_8,AREF_9,AREF_10,AREF_11,AREF_12,AREF_13,AREF_14,AREF_15,AREF_16,AREF_17,AREF_18,AREF_19,AREF_20,RREF_Mean,RREF_1,RREF_2,RREF_3,RREF_4,RREF_5,RREF_6,RREF_7,RREF_8,RREF_9,RREF_10,RREF_11,RREF_12,RREF_13
0.91900003,0.6635929760000001,0.6508944,0.71232361,0.49887741,0.82625288,0.7771427,0.84897417,0.69785285,0.63753366,0.60029823,0.61123872,0.73517078,0.64633381,0.76260811,0.78276581,0.61145049,0.52261788,0.59076178,0.50932264,0.59141874,0.65802085,,,,,,,,,,,,,,
0.92000002,0.663795232,0.6511023,0.71244174,0.49906874,0.8264116,0.77726954,0.84914106,0.69782919,0.63777733,0.60071927,0.61154544,0.7352252,0.64713752,0.76297504,0.78282523,0.61160296,0.52285916,0.59087718,0.50956446,0.5912255,0.65830618,,,,,,,,,,,,,,
0.921,0.6640081244999998,0.65136689,0.71259362,0.49928209,0.82656324,0.77744544,0.84930992,0.69781405,0.63802224,0.60110015,0.61185271,0.73530358,0.64789033,0.7633695,0.78288424,0.61178964,0.52310342,0.59098482,0.50982076,0.59108257,0.65858328,,,,,,,,,,,,,,
0.92199999,0.6642260584999999,0.65169162,0.71277624,0.49951363,0.82671684,0.77766955,0.84947336,0.69780701,0.63824344,0.60142809,0.61212844,0.73541367,0.6485498,0.76377803,0.78294653,0.61199224,0.52335328,0.59109032,0.51009148,0.59100991,0.65884769,,,,,,,,,,,,,,
0.92299998,0.6644571345000001,0.65207988,0.71298617,0.49975929,0.82690686,0.77794087,0.84965789,0.69780725,0.63848323,0.60169041,0.61244321,0.73556304,0.649073,0.76418674,0.78301543,0.61218792,0.52365774,0.5911991,0.51038301,0.59102684,0.65909481,,,,,,,,,,,,,,
0.92400002,0.6646877025,0.65253514,0.71322036,0.5000152,0.82709432,0.77825856,0.84983456,0.69781435,0.63872176,0.60187423,0.61276782,0.73575926,0.64941752,0.7645821,0.78309476,0.61236948,0.52391005,0.59131688,0.51069438,0.59115314,0.65932018,,,,,,,,,,,,,,
0.92500001,0.6649184595000002,0.65305674,0.71347493,0.50027698,0.82727349,0.77861929,0.85000873,0.69782883,0.63895768,0.60197341,0.61309099,0.73600525,0.64955837,0.76495308,0.78318787,0.61256737,0.52414638,0.59144831,0.51102155,0.59139949,0.65952045,,,,,,,,,,,,,,
0.926,0.6651561955,0.65363187,0.7137444,0.50053954,0.82746989,0.77901322,0.85021007,0.69785631,0.63920802,0.60200399,0.61341995,0.73628777,0.64953095,0.76529872,0.78329802,0.6127913,0.5244239,0.59159523,0.51135695,0.59174699,0.65969682,,,,,,,,,,,,,,
0.92699999,0.6653928405,0.65424442,0.71402317,0.50079733,0.82764858,0.77942824,0.85040194,0.69790328,0.63945675,0.60198683,0.61373228,0.73659009,0.64938325,0.76561952,0.78342831,0.61301136,0.52475417,0.59175891,0.51166701,0.59217012,0.65985125,,,,,,,,,,,,,,
0.92799997,0.6656298099999999,0.65487868,0.7143054,0.50104499,0.82784384,0.77985269,0.85059226,0.69797605,0.63970482,0.60194266,0.61405861,0.73689574,0.64916319,0.76591635,0.78358197,0.61321473,0.52506125,0.59194064,0.51199293,0.59264374,0.65998566,,,,,,,,,,,,,,
0.92900002,0.6658686515,0.65551859,0.71458536,0.50127697,0.82805675,0.78027493,0.85078669,0.69808131,0.63995707,0.60189223,0.61439919,0.73718798,0.64891881,0.76619005,0.7837621,0.61341369,0.5253377,0.59214151,0.5123477,0.59314239,0.66010201,,,,,,,,,,,,,,
0.93000001,0.666106254,0.65614843,0.71485728,0.50148791,0.82825208,0.78068304,0.85098433,0.69822538,0.64021856,0.60185641,0.61472458,0.7374503,0.64869803,0.76644117,0.78397191,0.61359257,0.52563095,0.5923627,0.51269627,0.59364086,0.66020232,,,,,,,,,,,,,,
0.93099999,0.6663533715,0.65675235,0.71511537,0.50167233,0.82845587,0.78106523,0.85119557,0.69841462,0.64047283,0.60185587,0.61505902,0.73766601,0.64854884,0.76667064,0.78421444,0.61385667,0.52597195,0.59260565,0.51307189,0.59411371,0.66028857,,,,,,,,,,,,,,
0.93199998,0.6666026210000002,0.65731442,0.71535397,0.50182486,0.82864827,0.78141004,0.85140043,0.69865578,0.64073354,0.60191154,0.61539108,0.73781866,0.64851934,0.76687938,0.78449297,0.61413425,0.52632922,0.59287143,0.51346475,0.59453577,0.66036272,,,,,,,,,,,,,,
0.93300003,0.6668470835000001,0.65781862,0.71556717,0.50193983,0.82883036,0.78170544,0.85158598,0.69895506,0.64100349,0.60204405,0.61572081,0.73789132,0.6486572,0.76706779,0.78481048,0.61434335,0.52667469,0.59316123,0.51385653,0.59488153,0.66042674,,,,,,,,,,,,,,
0.93400002,0.6670891519999999,0.65825182,0.71575058,0.50201464,0.82903177,0.78194445,0.85175925,0.6993143,0.64127117,0.60226667,0.61606652,0.73787653,0.64899057,0.76723683,0.78516668,0.6145159,0.52697456,0.59347504,0.51425868,0.59513557,0.66048151,,,,,,,,,,,,,,
0.935,0.6673382205000001,0.65860832,0.71590364,0.50205499,0.82921702,0.78213567,0.85194641,0.69971937,0.6415565,0.60256732,0.61640114,0.73779589,0.64947987,0.76738697,0.7855497,0.61475927,0.52732933,0.59380776,0.51470691,0.59531432,0.66052401,,,,,,,,,,,,,,
0.93599999,0.667590543,0.65888423,0.7160266,0.50206852,0.82940316,0.78229111,0.8521353,0.70015264,0.64183784,0.60292852,0.61674213,0.73767745,0.6500718,0.76751858,0.78594494,0.61506432,0.52774644,0.59415364,0.51517159,0.59544134,0.66055071,,,,,,,,,,,,,,
0.93699998,0.667822591,0.65907609,0.71612018,0.5020628,0.82958627,0.78242248,0.85232002,0.70059681,0.64211309,0.60333323,0.61708719,0.7375493,0.65071321,0.76763231,0.78633809,0.61528909,0.52808976,0.59450692,0.51551712,0.59553993,0.66055793,,,,,,,,,,,,,,
0.93800002,0.6680446845000001,0.65917987,0.71618462,0.50204539,0.82973111,0.78254181,0.85251069,0.70103425,0.64241022,0.6037637,0.61740667,0.7374391,0.65135044,0.76772851,0.78671461,0.61550719,0.52841669,0.59486163,0.51589197,0.59563333,0.66054189,,,,,,,,,,,,,,
0.93900001,0.6682657775,0.65919185,0.7162202,0.50202405,0.82990527,0.78266102,0.85266227,0.70144778,0.64270502,0.60420287,0.61773509,0.7373749,0.65193039,0.76780772,0.78706008,0.61578292,0.52881336,0.59521198,0.51633477,0.59574509,0.66049892,,,,,,,,,,,,,,
0.94,0.6684794925,0.65910816,0.71622735,0.50200629,0.83007175,0.78279179,0.85280567,0.7018196,0.64300656,0.60463327,0.61807024,0.73738468,0.65239978,0.76787049,0.78736019,0.61608928,0.52930218,0.59555215,0.51676649,0.59589845,0.66042548,,,,,,,,,,,,,,
0.94099998,0.6686808179999999,0.65892506,0.71620649,0.5019998,0.83021575,0.78294617,0.85295439,0.7021324,0.64330906,0.60503769,0.61840165,0.73749644,0.65270507,0.76791716,0.78760034,0.6164788,0.52979916,0.59587622,0.51718009,0.5961169,0.66031772,,,,,,,,,,,,,,
0.94199997,0.668854594,0.65864539,0.71615833,0.502011,0.83037192,0.78312832,0.85308021,0.70237237,0.64358294,0.60539955,0.61871582,0.73772484,0.65281409,0.76794809,0.78777075,0.61682898,0.53024596,0.59618109,0.5175221,0.59641546,0.66017467,,,,,,,,,,,,,,
0.94300002,0.6690026525,0.65829331,0.71608436,0.50204355,0.83047032,0.78331614,0.85322148,0.7025376,0.64387411,0.60570538,0.61904877,0.7380414,0.65276349,0.76796269,0.78787661,0.6170851,0.53066623,0.59647202,0.51780456,0.59678227,0.66000366,,,,,,,,,,,,,,
0.94400001,0.6691309335,0.65789783,0.71598655,0.50209993,0.83055347,0.78348279,0.85331881,0.70262903,0.64417303,0.60594213,0.61936104,0.73840857,0.65260434,0.76796043,0.78792638,0.61730313,0.53107119,0.59675628,0.5181303,0.59719974,0.6598137,,,,,,,,,,,,,,
0.94499999,0.669244582,0.65748775,0.71586657,0.50218296,0.83063376,0.78360122,0.85335654,0.70264727,0.64447159,0.60609716,0.61964744,0.73878896,0.65238768,0.7679407,0.78792816,0.61757702,0.531501,0.59704125,0.51847005,0.59765041,0.65961415,,,,,,,,,,,,,,
0.94599998,0.6693450659999999,0.65709198,0.71572626,0.50229532,0.83064944,0.78364408,0.85341024,0.70259285,0.64478141,0.60615724,0.61996937,0.73914498,0.6521644,0.76790273,0.78789037,0.61788756,0.53194731,0.59733391,0.5187816,0.59811646,0.65941381,,,,,,,,,,,,,,
0.94700003,0.6694149295000001,0.656739,0.71556753,0.50243968,0.83063626,0.78358454,0.85337949,0.70246667,0.64505446,0.60610968,0.62024891,0.73943937,0.65198559,0.76784611,0.78782135,0.61813706,0.53238016,0.59764171,0.51901817,0.59858078,0.65922207,,,,,,,,,,,,,,
