Wavelength,AREF_Mean,AREF_1,AREF_2,AREF_3,AREF_4,AREF_5,AREF_6,AREF_7,AREF_8,AREF_9,AREF_10,AREF_11,AREF_12,RREF_Mean,RREF_1,RREF_2,RREF_3,RREF_4,RREF_5,RREF_6,RREF_7,RREF_8
0.49599999,0.05939227575,0.057323426,0.020666897,0.080673382,0.072914094,0.086796522,0.081251435,0.076067306,0.058428831,0.040128335,0.065278456,0.046397619,0.026781006,,,,,,,,,
0.49700001,0.059333044,0.057349239,0.020694509,0.080350749,0.072926216,0.086759239,0.081072666,0.076110438,0.058214534,0.040105201,0.065192625,0.046396237,0.026824875,,,,,,,,,
0.498,0.05929094633333332,0.057375189,0.020740496,0.079993829,0.072887503,0.0867327,0.080934644,0.076197639,0.058116961,0.040073723,0.065124564,0.046428949,0.026885159,,,,,,,,,
0.49900001,0.05926300283333335,0.057384081,0.020800529,0.079702511,0.072775863,0.086755104,0.080824792,0.076235577,0.058108557,0.040033337,0.065169059,0.04645595,0.026910674,,,,,,,,,
0.5,0.059216652,0.057376601,0.020871529,0.079506129,0.072576173,0.086820684,0.080723055,0.076152839,0.058120865,0.039992079,0.06521596,0.046438679,0.026805231,,,,,,,,,
0.50099999,0.05912876608333333,0.057371017,0.020957399,0.079379886,0.072300538,0.086863972,0.080622815,0.075959958,0.058094069,0.039949674,0.06516239,0.046368554,0.026514921,,,,,,,,,
0.50199997,0.059012281333333326,0.057381563,0.021052798,0.079286963,0.072014362,0.086813241,0.080534399,0.075756811,0.057997707,0.039895747,0.065045208,0.046272062,0.026096515,,,,,,,,,
0.50300002,0.05890631599999999,0.057398792,0.021129977,0.07920441,0.071824148,0.086656213,0.080472261,0.075655691,0.057835575,0.039826769,0.064981706,0.04619078,0.02569947,,,,,,,,,
0.50400001,0.05883364408333333,0.057396322,0.021158792,0.079130985,0.071817376,0.086441889,0.080437936,0.075672626,0.057650007,0.039761472,0.064905643,0.04615679,0.025473891,,,,,,,,,
0.505,0.058804540999999995,0.057359617,0.021142479,0.079080574,0.072004728,0.086221233,0.080414459,0.075695723,0.057507258,0.039733149,0.064832307,0.046179131,0.025483834,,,,,,,,,
0.50599998,0.058814177083333335,0.057305001,0.021121468,0.079060331,0.072315283,0.086009286,0.08037851,0.075584486,0.057449915,0.039764062,0.064846985,0.046242248,0.02569255,,,,,,,,,
0.50700003,0.05883031258333334,0.05726571,0.021136427,0.079054996,0.072632998,0.08582104,0.080319241,0.075319067,0.057453353,0.039849967,0.064787522,0.046314202,0.026009228,,,,,,,,,
0.50800002,0.058851414666666664,0.057259832,0.021194749,0.079043999,0.072838917,0.085724175,0.080244623,0.075046137,0.057442155,0.039969079,0.064753294,0.04636367,0.026336346,,,,,,,,,
0.509,0.058884833583333324,0.057278261,0.021276405,0.079032645,0.072862245,0.085808881,0.080168881,0.074955873,0.057361532,0.040095121,0.064817972,0.046376962,0.026583225,,,,,,,,,
0.50999999,0.05891686625,0.057305358,0.021362824,0.079053558,0.072737448,0.08607807,0.080096804,0.075099751,0.057231609,0.040194225,0.064813159,0.046361275,0.026668314,,,,,,,,,
0.51099998,0.05893815633333333,0.057339277,0.021450151,0.079137295,0.072598062,0.086393312,0.080024637,0.075334556,0.057130426,0.040223837,0.064746521,0.046333469,0.026546333,,,,,,,,,
0.51200002,0.05894123466666667,0.057378966,0.021538151,0.079287052,0.072562128,0.08657781,0.079956934,0.075455286,0.057131954,0.040158805,0.064687259,0.046308216,0.026252255,,,,,,,,,
0.51300001,0.05892671041666667,0.057397727,0.021620004,0.079468057,0.072613955,0.086582631,0.079915605,0.075377934,0.057266045,0.040022325,0.06464795,0.046295445,0.025912847,,,,,,,,,
0.514,0.058913427583333344,0.0573521,0.021690421,0.07960894,0.072631292,0.086523429,0.07992398,0.075185791,0.057522263,0.03987585,0.064653888,0.046301655,0.025691522,,,,,,,,,
0.51499999,0.05891911033333334,0.05722934,0.021755414,0.079640657,0.072529487,0.086543076,0.079980433,0.075018346,0.057857338,0.039773267,0.064680353,0.046326552,0.025695061,,,,,,,,,
0.51599997,0.05894775375,0.057078902,0.021822745,0.079569884,0.072344482,0.086660467,0.080053508,0.074947655,0.058182593,0.039732527,0.064708628,0.046359032,0.025912622,,,,,,,,,
0.51700002,0.058983987583333335,0.056985151,0.021886295,0.079493627,0.072177224,0.086766675,0.08010716,0.074959472,0.058378614,0.039747912,0.064687103,0.046384774,0.026233844,,,,,,,,,
0.51800001,0.059019922,0.057006344,0.021933099,0.0794935,0.072100364,0.086750261,0.080130324,0.075012855,0.058378715,0.039809886,0.064692482,0.046404187,0.026527047,,,,,,,,,
0.51899999,0.05905433966666666,0.057142112,0.021967247,0.079527982,0.072129123,0.086603507,0.080140941,0.075085692,0.058253624,0.039903183,0.064745016,0.046439093,0.026714556,,,,,,,,,
0.51999998,0.05908733858333332,0.057352785,0.02201423,0.0794845,0.072240822,0.086410172,0.08016333,0.075168304,0.058177978,0.039997607,0.064733192,0.046511397,0.026793746,,,,,,,,,
0.52100003,0.059132685666666664,0.057590794,0.022094261,0.079335488,0.072393037,0.086257115,0.080204643,0.075240359,0.058277119,0.040058497,0.064725265,0.046611123,0.026804527,,,,,,,,,
0.52200001,0.059184288416666654,0.057804853,0.022196479,0.07918454,0.072542809,0.086173981,0.080253027,0.075273566,0.058503035,0.040072769,0.064729728,0.046691254,0.02678542,,,,,,,,,
0.523,0.059216786999999986,0.057938453,0.022285949,0.079146072,0.072681494,0.086140804,0.080293678,0.075257488,0.058674626,0.040060986,0.064663097,0.046701912,0.026756885,,,,,,,,,
0.52399999,0.059235740416666675,0.05796057,0.022335306,0.079227619,0.072851092,0.086128451,0.08032234,0.075214364,0.058644906,0.040059302,0.064722426,0.046632152,0.026730357,,,,,,,,,
0.52499998,0.05924567166666667,0.057903215,0.022347523,0.079349324,0.073095739,0.086136669,0.080345035,0.07518477,0.05842299,0.040089149,0.064844631,0.046517272,0.026711743,,,,,,,,,
0.52600002,0.059256935250000004,0.057845291,0.022351971,0.079442218,0.073377751,0.086210199,0.080369942,0.075199164,0.058136996,0.040144656,0.064910486,0.046406813,0.026687736,,,,,,,,,
0.52700001,0.059280477333333324,0.057847217,0.022386199,0.07949926,0.073564716,0.086402491,0.080400765,0.07526049,0.057909343,0.040204905,0.064932115,0.046332158,0.026626069,,,,,,,,,
0.528,0.05931231833333333,0.057908222,0.022478873,0.079543725,0.07353802,0.08669427,0.080434687,0.075347878,0.057796661,0.040252954,0.064929627,0.046308473,0.02651443,,,,,,,,,
0.52899998,0.05934853608333333,0.057985023,0.02263134,0.079572737,0.073316023,0.086963437,0.080465034,0.075433977,0.057826079,0.040284306,0.064947218,0.046355568,0.026401691,,,,,,,,,
0.52999997,0.05939400775000001,0.058036361,0.022803815,0.079544723,0.073044829,0.087079808,0.080488637,0.07550063,0.058017023,0.040304307,0.065032527,0.046493344,0.026382089,,,,,,,,,
0.53100002,0.05944236666666667,0.058048137,0.022938892,0.079430282,0.072866745,0.087030455,0.080513299,0.075541362,0.05831717,0.040321648,0.065071352,0.04670408,0.026524978,,,,,,,,,
0.53200001,0.05948769491666667,0.058036909,0.023024146,0.079276495,0.072817944,0.08691562,0.080555968,0.07555417,0.058544323,0.040343557,0.065059289,0.046910927,0.026812991,,,,,,,,,
0.53299999,0.059522664,0.058049232,0.023119373,0.079201356,0.072844416,0.086824164,0.080627948,0.075540677,0.058480155,0.040375248,0.065053202,0.047020592,0.027135605,,,,,,,,,
0.53399998,0.05954972966666666,0.058151431,0.023290921,0.079298109,0.072880447,0.086755052,0.0807193,0.075516693,0.058085501,0.04042023,0.065132566,0.047004282,0.027342224,,,,,,,,,
0.53500003,0.0595779135,0.058390517,0.023527773,0.079543836,0.072899997,0.086667098,0.080802888,0.075513586,0.057594806,0.040473994,0.065253124,0.046927087,0.027340256,,,,,,,,,
0.53600001,0.059621942000000004,0.058743373,0.023758152,0.07981845,0.07291773,0.086563222,0.080860093,0.07555408,0.057332721,0.040515587,0.065334581,0.046880104,0.027185211,,,,,,,,,
0.537,0.059689574249999995,0.059116554,0.02394487,0.08001025,0.072963066,0.086497918,0.080900244,0.075625598,0.057443809,0.040517971,0.065301672,0.046890892,0.027062047,,,,,,,,,
0.53799999,0.05979079825,0.059419587,0.024123894,0.080090776,0.073050909,0.086515933,0.080948018,0.075689197,0.057839721,0.040479138,0.065286577,0.046919815,0.027126014,,,,,,,,,
0.53899997,0.059916764166666664,0.059631571,0.024341874,0.080107622,0.073165365,0.086607106,0.081013344,0.075718805,0.058351364,0.040433634,0.065348409,0.046933237,0.027348839,,,,,,,,,
0.54000002,0.06004231066666666,0.059771925,0.024589412,0.080138087,0.073267706,0.086724192,0.081078619,0.075724751,0.058838021,0.040415,0.065456457,0.046950035,0.027553523,,,,,,,,,
0.54100001,0.0601313635,0.059820149,0.024814444,0.080238633,0.073323041,0.086829059,0.081109673,0.075735316,0.059191171,0.04041319,0.065477751,0.047015462,0.027608473,,,,,,,,,
0.542,0.06017509283333333,0.059712879,0.024986723,0.080396056,0.073323958,0.08691521,0.081073582,0.075760119,0.059362538,0.04039067,0.065466657,0.047153015,0.027559707,,,,,,,,,
0.54299998,0.060190425750000005,0.059439871,0.025133323,0.080520608,0.073290914,0.087005198,0.080959618,0.075777374,0.059397373,0.040337995,0.065515473,0.047343172,0.02756419,,,,,,,,,
0.54400003,0.06020127733333333,0.059113987,0.025313316,0.080523014,0.073250294,0.087142393,0.080801852,0.075762272,0.059350092,0.040290475,0.065616801,0.047529466,0.027721366,,,,,,,,,
0.54500002,0.060225702583333325,0.058907371,0.025566963,0.080417491,0.073210977,0.087357886,0.080672167,0.075731821,0.059180398,0.040287532,0.065735221,0.047645524,0.02799508,,,,,,,,,
0.546,0.06026651716666667,0.058904748,0.02589084,0.080328509,0.07316196,0.087604612,0.080624953,0.07575465,0.058833774,0.04033336,0.065813325,0.047657993,0.028289482,,,,,,,,,
0.54699999,0.06031189174999999,0.059036806,0.026252121,0.080371976,0.073093556,0.087737083,0.080647878,0.075892083,0.058408998,0.040400025,0.065758474,0.047589336,0.028554365,,,,,,,,,
0.54799998,0.06036569,0.059172232,0.02661908,0.080528036,0.073019393,0.087611683,0.080683738,0.076110564,0.058128387,0.04045381,0.065784641,0.047489587,0.028787129,,,,,,,,,
0.54900002,0.06040898925000001,0.059251104,0.026985034,0.080647133,0.072971351,0.087228484,0.080692776,0.076271668,0.058127232,0.040474858,0.065890551,0.047392894,0.028974786,,,,,,,,,
0.55000001,0.06042536066666667,0.059301868,0.027377386,0.080598816,0.072967321,0.086753599,0.080671556,0.076250695,0.058352254,0.04046502,0.06594862,0.047315497,0.029101696,,,,,,,,,
0.551,0.060440356333333334,0.059366349,0.027846297,0.080414735,0.072988011,0.086395189,0.08062543,0.076073952,0.058655538,0.040447097,0.065985188,0.047277562,0.029208928,,,,,,,,,
0.55199999,0.06049691675,0.059467886,0.028431658,0.080268562,0.072994791,0.086264342,0.080559544,0.075906359,0.058899257,0.040452283,0.066036291,0.047293626,0.029388402,,,,,,,,,
0.55299997,0.06061623666666666,0.059629954,0.029128658,0.080307096,0.072969139,0.086330302,0.080496289,0.075880118,0.058980841,0.040497947,0.066114865,0.047348373,0.029711258,,,,,,,,,
0.55400002,0.06077691783333333,0.059851687,0.029883863,0.080504723,0.072925627,0.086470068,0.080466643,0.075945623,0.058863435,0.040571753,0.066229001,0.047415275,0.030195316,,,,,,,,,
0.55500001,0.06092533058333335,0.06006337,0.030632047,0.080684751,0.072886892,0.086561419,0.080473468,0.075917654,0.058616884,0.0406393,0.066307954,0.047497157,0.030823071,,,,,,,,,
0.55599999,0.061027435250000005,0.0601715,0.031347774,0.080680639,0.072857052,0.086561725,0.080481648,0.075679734,0.058371138,0.040672909,0.066353478,0.047619771,0.031531855,,,,,,,,,
0.55699998,0.06108885816666667,0.060164053,0.03206731,0.080471657,0.072825715,0.08650849,0.080449082,0.075314291,0.058205269,0.040675145,0.066407174,0.0477915,0.032186612,,,,,,,,,
0.55800003,0.0611382295,0.060129859,0.032861251,0.080167085,0.072788529,0.086435586,0.080356948,0.075000152,0.058107678,0.040673379,0.066508539,0.047998965,0.032630783,,,,,,,,,
0.55900002,0.06119357633333333,0.060164738,0.033783264,0.079888582,0.072744466,0.086310424,0.080216542,0.074817598,0.058029551,0.040693462,0.066633478,0.048230745,0.032810066,,,,,,,,,
0.56,0.06125701133333333,0.060288522,0.034843098,0.079693988,0.072669119,0.086089008,0.080064446,0.074713074,0.057930302,0.040740244,0.066748336,0.048467051,0.032836948,,,,,,,,,
0.56099999,0.06133128341666668,0.060454991,0.036021691,0.079589382,0.072523087,0.085814632,0.079945274,0.074626066,0.057783816,0.040796593,0.066858806,0.048653588,0.032907475,,,,,,,,,
0.56199998,0.061427334,0.060609307,0.037301857,0.079561345,0.072317787,0.085607655,0.079876162,0.074566543,0.057595905,0.040833045,0.066980153,0.048733328,0.033144921,,,,,,,,,
0.56300002,0.06155633391666668,0.060720686,0.038675111,0.079583466,0.072143383,0.085550599,0.079827353,0.074561886,0.057416938,0.04082381,0.067120515,0.048717886,0.033534374,,,,,,,,,
0.56400001,0.06172093624999999,0.060780406,0.040124364,0.079619922,0.072078794,0.085616931,0.079754658,0.074593276,0.057294782,0.040768348,0.067305796,0.048699223,0.034014735,,,,,,,,,
0.565,0.06190737466666666,0.060800493,0.041630447,0.07964465,0.072093204,0.085713632,0.079648294,0.074611209,0.057222333,0.040702876,0.067450732,0.048774377,0.034596249,,,,,,,,,
0.56599998,0.06211881308333333,0.060824472,0.043216839,0.079654746,0.072097644,0.085763544,0.079534881,0.074591205,0.057174005,0.040681239,0.067584358,0.048965637,0.035337187,,,,,,,,,
0.56699997,0.06237533808333334,0.060912788,0.04496064,0.079660743,0.072077394,0.085744046,0.079444215,0.074568778,0.057173673,0.040732156,0.06779141,0.049216311,0.036221903,,,,,,,,,
0.56800002,0.06267603616666667,0.061087817,0.046913181,0.079670228,0.072104469,0.085680433,0.079395361,0.074627951,0.057265185,0.040831428,0.067955799,0.04945495,0.037125632,,,,,,,,,
0.56900001,0.06301528741666666,0.061308607,0.049023431,0.079692699,0.072225682,0.085632935,0.07939373,0.074826926,0.057424553,0.040923268,0.06815467,0.04965559,0.037921358,,,,,,,,,
0.56999999,0.06337432074999999,0.061529957,0.051192231,0.079759099,0.072396852,0.085683115,0.079406306,0.075096183,0.057565577,0.040978458,0.068440773,0.04984251,0.038600788,,,,,,,,,
0.57099998,0.06373159925,0.061757244,0.053391427,0.079906985,0.072517216,0.085880116,0.079364195,0.075238004,0.057638492,0.041028116,0.068711601,0.050062981,0.039282814,,,,,,,,,
0.57200003,0.06408573691666666,0.06199567,0.055679593,0.080112264,0.072482228,0.086148791,0.079239853,0.075096391,0.057673734,0.041129768,0.068987064,0.050370656,0.040112831,,,,,,,,,
0.57300001,0.06442803341666667,0.062189132,0.058107559,0.080248095,0.072242603,0.086268201,0.079097249,0.074727751,0.057717998,0.041305657,0.069286548,0.050800566,0.041145042,,,,,,,,,
0.574,0.06473916616666667,0.06229518,0.060664047,0.080173098,0.071888395,0.086017556,0.079001039,0.074345544,0.05776475,0.041528024,0.06958092,0.051313765,0.042297676,,,,,,,,,
0.57499999,0.06502486016666666,0.06239339,0.063315026,0.079909079,0.07163538,0.085391879,0.078903362,0.074098624,0.05777194,0.041756045,0.069932885,0.051786166,0.043404546,,,,,,,,,
0.57599998,0.06531704816666666,0.062620096,0.066055559,0.079710707,0.071624853,0.084662676,0.078705274,0.073957369,0.057738941,0.041968342,0.070313193,0.052115127,0.044332441,,,,,,,,,
0.57700002,0.06566638516666666,0.063002273,0.068911627,0.079862028,0.071766056,0.08418864,0.078416012,0.07381396,0.057738751,0.042166408,0.070679188,0.052342787,0.045108892,,,,,,,,,
0.57800001,0.06611599808333334,0.063441508,0.071912564,0.080330394,0.071887374,0.084130146,0.078162566,0.073636547,0.057850625,0.04236887,0.071079865,0.052623976,0.045967542,,,,,,,,,
0.579,0.066665189,0.063852072,0.075067148,0.080718413,0.071995042,0.084338725,0.07803794,0.07349211,0.058067638,0.042602248,0.071548834,0.053058717,0.047203381,,,,,,,,,
0.57999998,0.06726837775,0.064232491,0.078346781,0.080720402,0.072234832,0.084539749,0.078010321,0.073435776,0.058297288,0.042876951,0.072056688,0.053584214,0.04888504,,,,,,,,,
0.58099997,0.06787055149999999,0.064608909,0.081690811,0.080553316,0.072633855,0.084602349,0.077992357,0.073434852,0.058458146,0.043166846,0.072533138,0.054039594,0.050732445,,,,,,,,,
0.58200002,0.06845951458333334,0.064987406,0.085043326,0.080714867,0.073049746,0.084597744,0.077949055,0.073444739,0.058557276,0.043426827,0.073038794,0.054325454,0.052378941,,,,,,,,,
0.583,0.06905759991666666,0.065375544,0.088391714,0.0813509,0.073389605,0.084637433,0.07791169,0.073511794,0.058658227,0.043640159,0.073598497,0.054499257,0.053726379,,,,,,,,,
0.58399999,0.06968463875000001,0.06579785,0.091766432,0.082081638,0.073746115,0.08473359,0.077904209,0.073719323,0.058780707,0.043845087,0.074178725,0.054723296,0.054938693,,,,,,,,,
0.58499998,0.07033251050000001,0.066268303,0.095202625,0.082442485,0.074252985,0.084818393,0.07789325,0.07405477,0.058873065,0.044105787,0.074791782,0.055132579,0.056154102,,,,,,,,,
0.58600003,0.07096821025000001,0.066771567,0.098709725,0.082320191,0.074850231,0.084841549,0.077833503,0.074413881,0.058918439,0.0444494,0.075381346,0.055754907,0.057373784,,,,,,,,,
0.58700001,0.07158074466666667,0.067285076,0.10226614,0.081956379,0.075265698,0.084820852,0.077736013,0.074717984,0.059017591,0.044833101,0.075931482,0.056526687,0.058611933,,,,,,,,,
0.588,0.072191307,0.06781023,0.10582895,0.08166308,0.075285487,0.08481589,0.077648588,0.074945547,0.059283607,0.045184486,0.076489396,0.057349119,0.059991304,,,,,,,,,
0.58899999,0.07282107216666665,0.068367146,0.10934504,0.081585094,0.075022772,0.08488629,0.077582724,0.075068668,0.05968491,0.04547609,0.077066392,0.058130808,0.061636932,,,,,,,,,
0.58999997,0.07347736133333334,0.068955012,0.1127717,0.081677206,0.074843876,0.085079834,0.077506922,0.07505437,0.060087867,0.045751296,0.077645533,0.058814172,0.063540548,,,,,,,,,
0.59100002,0.07416206716666668,0.069533341,0.11610238,0.081830725,0.075006135,0.085402288,0.077406973,0.074940905,0.060429763,0.046072636,0.078260489,0.059399612,0.065559559,,,,,,,,,
0.59200001,0.07484726416666666,0.070062801,0.11937664,0.081986241,0.075401187,0.085741781,0.077308409,0.074844673,0.060747117,0.046449251,0.078769051,0.059953224,0.067526795,,,,,,,,,
0.59299999,0.07550337816666666,0.070556015,0.12265706,0.082147621,0.07567367,0.085881956,0.077234462,0.074860126,0.06104907,0.046829473,0.079247683,0.060556624,0.069346778,,,,,,,,,
0.59399998,0.07610655383333333,0.071062364,0.12597537,0.082331248,0.075593896,0.085702948,0.077175885,0.074972197,0.061268102,0.047174476,0.079818763,0.061208297,0.0709951,,,,,,,,,
0.59500003,0.07664787024999999,0.071610391,0.12929538,0.082526989,0.075278893,0.085348211,0.077123009,0.075083949,0.061360978,0.047512244,0.080370277,0.06179836,0.072465762,,,,,,,,,
0.59600002,0.077164301,0.072189666,0.13253139,0.08270999,0.075004011,0.085078731,0.077114843,0.075138472,0.061402995,0.047881622,0.080926523,0.062237509,0.07375586,,,,,,,,,
0.597,0.07769795008333333,0.072776459,0.13560645,0.082872905,0.074883498,0.084993064,0.077215768,0.075212128,0.061551746,0.048255458,0.081526913,0.062587053,0.074893959,,,,,,,,,
0.59799999,0.07826923833333334,0.073347792,0.13849472,0.083027549,0.074852586,0.085003816,0.077408761,0.075461462,0.061910942,0.048582684,0.082195982,0.062990747,0.075953819,,,,,,,,,
